ft_facility_code,fi_admin_code,ft_level2,ft_level3,ft_level4,ft_level5,ft_facility_type,ft_gis_code,ft_facility_name,fi_target_births,fi_target_pw,fi_tot_pop,fi_cba,fi_cc_storage,fi_cc_delivery,fi_cc_outreach,fi_cc_none,fi_mode,fi_electricity,fi_kerosene,fi_bottled_gas,fi_solar,fn_icepack_20_rout,fn_icepack_4_rout,fn_icepack_20_supp,fn_icepack_4_supp,fi_resupp_interval,fi_reserve_stock,fi_site_floods,fi_hi_altitude,fi_site_diff_access,fi_site_robbed,fi_site_none,fi_trans_public,fi_trans_car,fi_trans_motor,fi_trans_foot,fi_trans_bicycle,fi_trans_boat,fi_trans_other,fi_access_repair,fi_cylinders,fn_nonstandard_equipment,fi_shaded,fi_heavy_clouds,fn_latitude,fn_longitude,fn_distance,fn_waste_disp_burn,fn_waste_chimney,fn_waste_incinerator,fn_waste_none,f_date_updated,fn_train_users,fn_train_staff,fn_train_vaccine_man,fn_stock_outs,fn_person_name,fn_person_mobile,fn_person_email
15960,12626,Western,Hamisi,Tambua,12626,22,,Likindu Disp,614,614,16150,3876,-1,0,0,0,3,0,3,1,0,12.3,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.01406,034.78745,15,-1,0,0,0,,,,,,,,
15961,12662,Western,Lugari,Likuyani,12662,14,,LIKUYANI,1035,1035,27243,6538,-1,-1,-1,0,3,3,3,2,0,27,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.71109,035.10720,27,-1,0,0,0,,,,,,,,
15962,12619,Western,Emuhaya,Luanda,12619,28,,Luanda MCH,189,189,5393,1294,-1,-1,0,0,3,3,3,3,0,12,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.02562,034.58494,10,-1,0,0,0,,,,,,,,
15964,12670,Western,Lugari,Lugari,12670,22,,LUGARI FOREST,674,674,17759,2604,-1,-1,-1,0,3,3,3,2,0,30,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.66102,034.90762,23,0,-1,0,0,,,,,,,,
15965,12531,Western,Bungoma East,Webuye,12531,17,,Lugulu Mission Hospital,439,439,11546,2771,-1,-1,-1,0,3,3,4,1,0,46,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.26573,034.75242,6,-1,0,-1,0,,,,,,,,
15966,12569,Western,Bungoma West,Chwele,12569,23,,Lukhome Dispensary (Bungoma West),264,264,5284,1268,-1,-1,-1,0,2,0,4,2,0,28,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.77459,034.60427,13,-1,0,0,0,,,,,,,,
15967,12545,Western,Bungoma North,Tongaren,12545,22,,Lukhana Dispensary,270,270,6000,1442,-1,-1,0,0,2,0,3,2,0,4.78,,,,3,3,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.80799,034.88794,30,0,0,0,0,,,,,,,,
15968,12719,Western,Teso,Amukura,12719,18,,Lukolis Health Centre,568,568,14946,3587,-1,-1,0,0,2,0,3,2,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.58257,034.20852,,-1,0,0,0,,,,,,,,
15969,12671,Western,Lugari,Lugari,12671,14,,LUMAKANDA,4177,4177,10993,2693,-1,-1,-1,0,2,3,3,2,0,20,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.63468,034.97617,50,0,-1,0,0,,,,,,,,
15971,12632,Western,Kakamega Central,Municipality,12632,26,,Lumino,41,41,1081,259,0,0,0,0,,3,3,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.30201,034.76414,,0,0,0,0,,,,,,,,
15972,12700,Western,Mumias,Matungu Div,12700,22,,Lunganyiro,998,998,26250,6300,-1,-1,-1,0,3,0,4,1,0,12,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.25955,034.23550,15,-1,0,0,0,,,,,,,,
15974,12670,Western,Lugari,Lugari,12670,22,,LUNYITO,3076,3076,8095,1943,-1,-1,-1,0,3,0,3,2,0,19,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.67360,034.87550,40,-1,0,0,0,,,,,,,,
15975,12595,Western,Busia,Nambale,12595,18,,Lupida health centre,669,933,17604,4278,-1,-1,-1,0,3,0,3,1,0,8.4,,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.57719,+034.35275,40,0,0,0,0,,,,,,,,
15976,12537,Western,Bungoma East,Webuye,12537,22,,Lurare Dispensary,300,300,7894,1895,-1,-1,-1,0,2,0,4,1,0,2,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.28766,034.75904,18,-1,0,-1,0,,,,,,,,
15977,12694,Western,Mumias,East Wanga,12694,18,,Lushena,500,500,13159,3158,-1,-1,0,0,3,3,4,2,0,16,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.18271,034.32168,7,-1,0,0,0,,,,,,,,
15978,12635,Western,Kakamega Central,Navakholo,12635,25,,Lutaso,123,123,3246,779,-1,-1,-1,0,2,3,3,1,0,12,,,,2,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.44426,034.71098,32,-1,0,0,0,,,,,,,,
15979,12565,Western,Bungoma West,Central,12565,22,,Lwanda Dispensary,676,676,12696,3047,-1,-1,-1,0,2,0,4,2,0,24,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.69467,034.60354,7,-1,0,0,0,,,,,,,,
15980,12570,Western,Bungoma West,Malakisi,12570,22,,Lwandanyi Dispensary,601,601,15804,3793,-1,-1,-1,0,2,3,3,2,0,28,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.78943,034.41181,35,-1,0,0,0,,,,,,,,
15982,12745,Western,Vihiga,Vihiga,12745,18,,Lyanaginga health centre,629,629,23635,3970,-1,-1,-1,0,3,3,3,1,0,40,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.01701,+034.65951,20,0,0,-1,0,,,,,,,,
15983,12662,Western,Lugari,Likuyani,12662,18,,MABUSI,1216,1216,32000,7680,-1,-1,-1,0,3,3,3,2,0,30,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.83434,035.08052,48,0,-1,0,0,,,,,,,,
15984,12554,Western,Bungoma South,Bumula,12554,22,,Machwele Dispensary,651,651,17120,4109,-1,-1,0,0,3,3,4,1,0,8,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.59626,034.44268,18.3,-1,0,0,0,,,,,,,,
15985,12594,Western,Busia,Nambale,12594,22,,Madande dispensary,622,867,16362,3976,-1,-1,-1,0,3,3,3,1,0,9.6,,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.47710,+034.34599,33,0,0,-1,0,,,,,,,,
15986,12541,Western,Bungoma North,Kimilili,12541,22,,Maeni Dispensary,234,234,5198,1248,0,-1,0,0,2,0,3,3,0,6,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.78223,034.75186,6,0,0,0,0,,,,,,,,
15987,12676,Western,Lugari,Matete,12676,22,,MAHANGA,3425,3425,9013,2164,-1,-1,-1,0,3,0,4,2,0,18,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.63413,034.85233,30,-1,0,0,0,,,,,,,,
15988,12671,Western,Lugari,Lugari,12671,22,,MAJENGO,1618,1618,4257,1022,-1,-1,-1,0,2,0,1,1,0,16,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.64858,035.0084,6,-1,0,0,0,,,,,,,,
15989,12458,Rift Valley,Turkana Central,Turkwel,12458,19,,Lorugum Hc,0,0,1,0,0,-1,-1,0,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,02.58536,035.,52,-1,0,0,0,,,,,,,,
15990,12716,Western,Teso,Amagoro,12716,22,,Malaba Dispensary,983,983,25878,6211,-1,-1,-1,0,3,3,3,2,0,,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.63625,034.28689,8,-1,0,0,0,,,,,,,,
15991,12693,Western,Mumias,East Wanga,12693,18,,Makunga,760,760,20000,4800,-1,-1,-1,0,3,3,4,1,0,16,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.18165,034.37409,16,-1,0,0,0,,,,,,,,
15992,12549,Western,Bungoma North,Tongaren,12549,22,,Makutano Dispensary,817,817,18137,4362,-1,-1,0,0,3,0,3,2,0,14.4,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.78672,035.03689,60,-1,0,0,0,,,,,,,,
15994,12571,Western,Bungoma West,Malakisi,12571,18,,Malakasi Health Centre,939,939,20860,5006,-1,-1,-1,0,2,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.68236,034.42096,50,-1,0,0,0,,,,,,,,
15995,12593,Western,Busia,Nambale,12593,22,,Malanga dispensary,490,684,12906,3136,-1,-1,-1,0,3,0,3,1,0,8.4,,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.40384,+034.29700,22,0,0,0,0,,,,,,,,
15996,12642,Western,Kakamega North,Central Kabras,12642,14,,MALAVA DISTRICT HOSPITAL,3488,3488,91784,22028,-1,-1,-1,0,3,3,4,1,0,70,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.44884,034.85400,,0,0,-1,0,,,,,,,,
15997,12643,Western,Kakamega North,Central Kabras,12643,22,,MALEKHA DISPENSARY,142,142,3327,782,-1,0,0,0,2,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.44784,034.79565,6,-1,0,0,0,,,,,,,,
15999,12610,Western,Butere,Shiatsala,12610,14,,MANYALA,1185,1185,31194,7487,-1,-1,0,0,2,2,4,1,0,2,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.16099,034.45242,12,-1,0,0,0,,,,,,,,
16000,12670,Western,Lugari,Lugari,12670,22,,MAPENGO,1177,1177,3094,743,-1,-1,-1,0,3,0,3,2,0,17,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.64823,034.85997,32,0,-1,0,0,,,,,,,,
16001,12672,Western,Lugari,Lugari,12672,22,,MARAKUSI DISPENSARY,3783,3783,9954,2389,-1,-1,-1,0,3,3,3,2,0,23,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.69844,034.95230,22,0,-1,0,0,,,,,,,,
16002,12735,Western,Vihiga,Chavakali,12735,28,,Marie stopes clinic,182,182,4795,1151,-1,-1,0,0,2,2,3,3,0,20,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.08503,+034.72193,15,0,0,0,0,,,,,,,,
16003,12589,Western,Busia,Matayos,12589,28,,Matayos comm clinic,114,210,3000,720,-1,-1,0,0,3,3,3,1,0,1.2,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.36712,+034.16357,15,-1,-1,0,0,,,,,,,,
16004,12588,Western,Busia,Matayos,12588,18,,Matayos health centre,824,1149,21679,5268,-1,-1,-1,0,3,3,3,1,0,12,,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.35675,+034.17159,16,0,0,-1,0,,,,,,,,
16005,12673,Western,Lugari,Lugari,12673,14,,MAUTUMA,846,846,22284,5348,-1,-1,-1,0,3,0,3,2,0,27,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.72479,034.98145,16,0,-1,0,0,,,,,,,,
16006,12630,Western,Kakamega Central,Lurambi,12630,22,,Matioli,123,123,3244,779,0,-1,-1,0,,3,4,4,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.20299,034.62254,,0,0,0,0,,,,,,,,
16007,12665,Western,Lugari,Likuyani,12665,24,,MATUNDA NURSING,456,456,12000,2880,-1,-1,-1,0,3,3,3,2,0,16,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.82203,035.12330,52,-1,0,0,0,,,,,,,,
16008,12665,Western,Lugari,Likuyani,12665,14,,MATUNDA HOSPITAL,822,822,21640,5193,-1,-1,-1,0,3,3,4,2,0,24,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.82570,035.11558,54,0,-1,0,0,,,,,,,,
16009,12676,Western,Lugari,Matete,12676,22,,MATURU,4458,4458,11728,2815,-1,-1,-1,0,3,3,3,2,0,24,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.60595,034.86646,10,-1,0,0,0,,,,,,,,
16011,12673,Western,Lugari,Lugari,12673,22,,MBAGARA,167,167,4409,1059,-1,-1,-1,0,3,0,3,2,0,30,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.72582,035.00844,19,-1,0,0,0,,,,,,,,
16012,12747,Western,Vihiga,Vihiga,12747,18,,Mbale PRHTC,1637,1637,43072,10338,-1,-1,-1,0,2,3,3,1,0,40,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.08025,+034.72211,,0,0,-1,0,,,,,,,,
16014,12559,Western,Bungoma South,Kanduyi,12559,22,,Mechimeru,856,856,19035,4568,-1,-1,0,0,3,0,4,1,0,81,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.50407,034.65151,30.7,-1,0,0,0,,,,,,,,
16015,12529,Western,Bungoma East,Bokoli,12529,22,,MIENDO DISPENSARY,699,699,14598,3359,-1,-1,-1,0,2,0,4,1,0,2,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.26579,034.75263,13,-1,0,-1,0,,,,,,,,
16016,12530,Western,Bungoma East,Ndivisi,12530,22,,MIHUU DISPENSARY,25,1200,38325,9198,-1,-1,-1,0,3,3,4,1,0,3,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.61299,034.76456,12,-1,0,-1,0,,,,,,,,
16017,12735,Western,Vihiga,Chavakali,12735,28,,Mijay clinic,10,10,62,14,-1,-1,0,0,2,3,3,3,0,20,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.09236,+034.72077,1.5,0,0,-1,0,,,,,,,,
16018,12536,Western,Bungoma East,Webuye,12536,18,,Milo Health Centre,995,995,26177,6282,-1,0,0,0,2,3,4,1,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.61314,034.76489,15,-1,0,-1,0,,,,,,,,
16019,12557,Western,Bungoma South,Bumula,12557,22,,Miluki,424,424,9424,2262,-1,-1,0,0,3,3,4,1,0,81,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.64177,034.49615,14,-1,0,0,0,,,,,,,,
16020,12562,Western,Bungoma South,Kanduyi,12562,25,,Mission of Mercy Clinic,440,440,11567,2776,-1,-1,0,0,3,3,4,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.55931,034.55924,2.5,0,-1,0,0,,,,,,,,
16021,12728,Western,Teso,Angurai,12728,18,,Moding Health Centre,463,463,12178,2923,-1,-1,-1,0,4,0,3,2,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.75381,034.34789,,-1,0,0,0,,,,,,,,
16024,12719,Western,Teso,Amukura,12719,22,,Morukarisa Dispensary,302,302,7926,1902,-1,-1,0,0,2,0,3,2,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.54768,034.20959,,0,0,0,-1,,,,,,,,
16026,12613,Western,Emuhaya,Emuhaya,12613,28,,Muhabini Clinic,88,88,2495,599,0,-1,0,0,2,0,1,1,0,0,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.11487,034.63271,25,-1,0,0,0,,,,,,,,
16027,12602,Western,Butere,Khwisero East,12602,22,,MUHAKA DISPENSARY,477,477,12533,3008,-1,-1,0,0,2,2,3,1,0,20,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.07367,034.29037,28,-1,0,0,0,,,,,,,,
16028,12536,Western,Bungoma East,Webuye,12536,22,,Mukhe Dispensary,282,282,5647,1355,-1,-1,-1,0,3,0,4,1,0,1.6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.61314,034.76489,9,-1,0,-1,0,,,,,,,,
16029,12578,Western,Bunyala,Budalangi,12578,18,,Mukhobola,863,863,22700,5448,-1,-1,0,0,3,3,1,1,0,6,,0,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.04913,034.01784,20,0,0,-1,0,,,,,,,,
16030,12639,Western,Kakamega East,Shinyalu,12639,16,,Mukumu Hospital,897,897,20717,4972,-1,-1,-1,0,3,3,3,1,0,10.8,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.21290,034.76899,8,-1,0,0,0,,,,,,,,
16031,12673,Western,Lugari,Lugari,12673,22,,MUKUYU,1984,1984,5220,1253,-1,-1,-1,0,3,0,3,2,0,17,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.73281,034.94979,36,-1,0,0,0,,,,,,,,
16032,12744,Western,Vihiga,Vihiga,12744,22,,Mulele dispensary,540,540,14211,3111,-1,-1,0,0,4,3,4,1,0,40,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,-1,+00.05243,+034.68549,15,-1,0,0,0,,,,,,,,
16033,12606,Western,Butere,Khwisero West,12606,22,,MULWANDA,231,231,5132,1234,-1,-1,0,0,2,2,3,1,0,20,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.07363,034.34026,5,-1,0,0,0,,,,,,,,
16034,12559,Western,Bungoma South,Kanduyi,12559,22,,Mumbule,683,683,17984,4316,-1,-1,0,0,3,0,4,1,0,8,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.45605,034.60803,30,-1,0,0,0,,,,,,,,
16035,12703,Western,Mumias,Mumias Div,12703,22,,Mumias,613,613,16125,3870,-1,-1,-1,0,3,3,4,1,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.20069,034.28839,40,-1,0,0,0,,,,,,,,
16037,12700,Western,Mumias,Matungu Div,12700,14,,Matungu,1447,1447,38091,9142,-1,-1,-1,0,2,3,4,2,0,,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.23252,034.28587,80,-1,0,0,0,,,,,,,,
16038,12705,Western,Mumias,Mumias Div,12705,24,,Mumias Sugar,579,579,15227,3654,-1,-1,0,0,3,2,4,1,0,24,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.21554,034.29555,4,0,-1,0,0,,,,,,,,
16039,12617,Western,Emuhaya,Luanda,12617,28,,Mummus Clinic,54,54,1527,366,-1,-1,-1,0,2,3,3,3,0,9,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,-00.01469,034.58316,10,0,0,0,0,,,,,,,,
16040,12606,Western,Butere,Khwisero West,12606,25,,MUNDOLI DISPENSARY,427,427,15373,2698,-1,-1,0,0,2,2,4,1,0,3,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.06580,034.34645,15,-1,0,0,0,,,,,,,,
16041,12693,Western,Mumias,East Wanga,12693,22,,Munganga,414,414,10895,2615,-1,-1,-1,0,3,0,4,2,0,16,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.20796,034.34717,20,-1,0,0,0,,,,,,,,
16042,12700,Western,Mumias,Matungu Div,12700,22,,Mungungu,1102,1102,29000,6960,-1,-1,-1,0,2,0,4,1,0,12,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.23943,034.24630,10,-1,0,0,0,,,,,,,,
16043,12585,Western,Busia,Matayos,12585,22,,Munongo dispensary,534,657,14047,3413,-1,-1,-1,0,3,0,3,1,0,8.4,,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.38093,+034.12127,15,-1,0,0,0,,,,,,,,
16044,12735,Western,Vihiga,Chavakali,12735,22,,Munoywa dispensary,240,240,7275,1746,-1,-1,-1,0,2,0,3,1,0,40,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.09843,+034.73642,10,0,0,-1,0,,,,,,,,
16046,12671,Western,Lugari,Lugari,12671,22,,MUNYUKU,3233,3233,8509,2042,-1,-1,-1,0,2,0,1,1,0,10,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.63492,034.93926,8,0,-1,0,0,,,,,,,,
16047,12640,Western,Kakamega East,Shinyalu,12640,24,,Murhanda Medical Clinic,414,414,10901,2616,0,0,0,-1,4,3,3,3,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.26395,034.79595,7,0,0,0,-1,,,,,,,,
16048,12654,Western,Kakamega South,Idakho North,12654,20,,MURUDEF HEALTH CENTRE,62,70,1621,381,-1,-1,-1,0,3,3,3,3,0,3,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.11176,034.39097,12,-1,0,0,0,,,,,,,,
16049,12707,Western,Mumias,South Wanga,12707,25,,ACK Musanda,279,279,7338,1761,-1,-1,0,0,3,0,1,1,0,6,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.18108,034.26359,30,-1,0,0,0,,,,,,,,
16051,12669,Western,Lugari,Lugari,12669,22,,MUSEMBE DISPENSARY,2504,2504,6589,1582,-1,-1,-1,0,3,0,1,1,0,15,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.61920,034.93003,12,-1,0,0,0,,,,,,,,
16052,12612,Western,Emuhaya,Emuhaya,12612,22,,Musitini Dispensary,317,317,9038,2169,-1,-1,-1,0,3,0,3,1,0,12,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.05669,034.65628,9,-1,0,0,0,,,,,,,,
16053,12654,Western,Kakamega South,Idakho North,12654,21,,ST PUIS MUSOLI HEALTH CENTRE,185,209,4864,1143,-1,-1,-1,0,3,3,3,3,0,3,,,,4,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.12311,034.39862,10,-1,0,0,0,,,,,,,,
16054,12649,Western,Kakamega North,South Kabras,12649,23,,MUTINGONGO DISPENSARY,651,651,11665,2741,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.40486,034.82211,7,-1,0,0,0,,,,,,,,
16055,12604,Western,Butere,Khwisero West,12604,22,,EMUTSESA DISPENSARY,469,555,12317,2961,-1,-1,0,0,2,2,4,2,0,6,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.09824,034.31810,20,-1,0,0,0,,,,,,,,
16056,12634,Western,Kakamega Central,Navakholo,12634,28,,Mwasi,21,21,540,130,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.39272,034.66795,,0,0,0,0,,,,,,,,
16057,12616,Western,Emuhaya,Luanda,12616,28,,Amua Mwicho Medical Clinic,139,139,3664,879,0,0,0,-1,2,0,1,1,0,,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.01358,034.60979,17,-1,0,0,0,,,,,,,,
16058,12602,Western,Butere,Khwisero East,12602,17,,MWIHILA HOSPITAL,391,462,10264,2464,-1,-1,0,0,2,2,3,1,0,20,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.10689,034.36842,6,-1,0,0,0,,,,,,,,
16059,12632,Western,Kakamega Central,Municipality,12632,22,,Nabongo,103,103,2702,648,0,-1,0,0,,0,1,1,0,6,,,,2,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.23468,034.74549,1,-1,0,0,0,,,,,,,,
16060,12735,Western,Vihiga,Chavakali,12735,22,,Nadanya dispensary,182,182,4795,1151,-1,-1,-1,0,3,3,3,1,0,40,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.08913,+034.68484,15,0,0,-1,0,,,,,,,,
16061,12538,Western,Bungoma North,Central,12538,14,,Naitiri Sub District Hospital,2082,2082,46262,11122,-1,-1,0,0,2,3,3,2,0,14.4,,,,2,2,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.75615,034.89082,,0,0,-1,0,,,,,,,,
16062,12633,Western,Kakamega Central,Municipality,12633,26,,Nala,346,346,9108,2186,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.28164,034.74907,,0,0,0,0,,,,,,,,
16063,12565,Western,Bungoma West,Central,12565,25,,Nalondo Dispensary,333,333,8768,2104,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,10,-1,0,0,0,,,,,,,,
16064,12647,Western,Kakamega North,North,12647,22,,NAMAGARA DISPENSARY,172,172,3981,955,-1,-1,-1,0,3,0,3,1,0,20,,,,2,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.50423,034.87856,7,-1,0,0,0,,,,,,,,
16065,12604,Western,Butere,Khwisero West,12604,18,,NAMASOLI HEALTH CENTRE,600,600,19969,4727,-1,-1,0,0,2,0,4,1,0,7,,,,4,1,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.08660,034.31735,20,-1,0,0,0,,,,,,,,
16066,12596,Western,Busia,Nambale,12596,18,,Nambale health centre,1142,1680,30045,7301,-1,-1,-1,0,3,3,3,1,0,100,,8,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.45599,+034.23877,20,0,-1,0,0,,,,,,,,
16067,12711,Western,Samia,Funyula,12711,25,,NAMBONOTO DISPENSARY,229,254,4823,1172,-1,-1,-1,0,3,3,3,1,0,9,,,,4,4,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.30448,034.09175,15,0,0,0,-1,,,,,,,,
16068,12712,Western,Samia,Funyula,12712,22,,NAMBUKU DISPENSARY,527,851,16055,3902,-1,-1,-1,0,3,3,3,1,0,10,,,,4,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.31828,034.11033,16,0,0,0,-1,,,,,,,,
16069,12710,Western,Samia,Funyula,12710,22,,NAMUDURU,240,240,6319,1517,0,0,0,-1,,0,1,1,0,,,,,,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,,,,0,0,0,0,,,,,,,,
16070,12701,Western,Mumias,Matungu Div,12701,22,,Namulungu,569,569,14978,3595,-1,-1,-1,0,,3,4,1,0,12,,,,4,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,00.27076,034.27741,30,-1,0,0,0,,,,,,,,
16071,12532,Western,Bungoma East,Ndivisi,12532,28,,Namwaya Clinic,80,80,1132,272,0,-1,-1,0,2,2,4,4,0,1.6,,,,1,,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,0,+00.26579,034.75263,10,-1,0,-1,0,,,,,,,,
